user_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,customers_segment
609940258,42,2,0.3123526835,2,3,3,233,Others
609940271,50,1,0.1556185124,1,1,1,111,Best Customers
609941133,32,1,0.1568144389,2,1,3,213,Loyal Customers
609941165,50,1,0.1556185124,1,1,1,111,Best Customers
609941321,50,1,0.1556185124,1,1,1,111,Best Customers
609941833,14,2,0.3120414366,3,3,3,333,Others
609942227,47,1,0.1558076095,1,1,2,112,Recent Customers
609942983,32,2,0.3118209184,2,3,3,233,Others
609943802,50,1,0.1556185124,1,1,1,111,Best Customers
609945527,50,1,0.1556185124,1,1,1,111,Best Customers
609947440,50,1,0.1556185124,1,1,1,111,Best Customers
609948965,50,1,0.1556185124,1,1,1,111,Best Customers
609951090,50,1,0.1556185124,1,1,1,111,Best Customers
609951346,50,1,0.1556185124,1,1,1,111,Best Customers
609951633,50,1,0.1556185124,1,1,1,111,Best Customers
609952740,50,1,0.1556185124,1,1,1,111,Best Customers
609953152,13,4,0.6247252054,3,4,4,344,Loyal Customers
609954971,50,1,0.1556185124,1,1,1,111,Best Customers
609955358,50,1,0.1556185124,1,1,1,111,Best Customers
609955865,11,1,0.1560046911,3,1,2,312,Loyal Customers
609956108,50,1,0.1556185124,1,1,1,111,Best Customers
609956283,50,1,0.1556185124,1,1,1,111,Best Customers
609957483,50,1,0.1556185124,1,1,1,111,Best Customers
609957865,1,25,3.966255532,4,4,4,444,Lost Cheap Customers
609958090,50,1,0.1556185124,1,1,1,111,Best Customers
609958558,0,6,0.9379252015,4,4,4,444,Lost Cheap Customers
609960702,50,1,0.1556185124,1,1,1,111,Best Customers
609960908,50,1,0.1556185124,1,1,1,111,Best Customers
609961002,47,2,0.3115909136,1,3,3,133,Recent Customers
609962302,1,29,4.603264281,4,4,4,444,Lost Cheap Customers
609963827,50,1,0.1556185124,1,1,1,111,Best Customers
609965721,50,1,0.1556185124,1,1,1,111,Best Customers
609966108,50,1,0.1556185124,1,1,1,111,Best Customers
609966396,19,3,0.4725886247,3,3,4,334,Others
609970990,7,3,0.4681362866,4,3,3,433,Loyal Customers
609971390,50,1,0.1556185124,1,1,1,111,Best Customers
609978790,32,5,0.787242947,2,4,4,244,Loyal Customers
609979540,50,1,0.1556185124,1,1,1,111,Best Customers
609981208,50,1,0.1556185124,1,1,1,111,Best Customers
609983146,49,1,0.1556185124,1,1,1,111,Best Customers
609983208,8,1,0.157240048,3,1,3,313,Loyal Customers
609983315,50,1,0.1556185124,1,1,1,111,Best Customers
609984665,50,1,0.1556185124,1,1,1,111,Best Customers
609985333,50,1,0.1556185124,1,1,1,111,Best Customers
609985971,47,2,0.3116000237,1,3,3,133,Recent Customers
609988752,50,1,0.1556185124,1,1,1,111,Best Customers
609989552,28,1,0.1561637142,2,1,2,212,Loyal Customers
609992677,0,1,0.1559683209,4,1,2,412,Loyal Customers
609992877,50,1,0.1556185124,1,1,1,111,Best Customers
609998083,50,1,0.1556185124,1,1,1,111,Best Customers
609999677,50,1,0.1556185124,1,1,1,111,Best Customers
610000015,1,11,1.721425695,4,4,4,444,Lost Cheap Customers
610001152,50,1,0.1556185124,1,1,1,111,Best Customers
610002283,50,1,0.1556185124,1,1,1,111,Best Customers
610002608,50,1,0.1556185124,1,1,1,111,Best Customers
610002983,5,4,0.6255618029,4,4,4,444,Lost Cheap Customers
610005646,50,1,0.1556185124,1,1,1,111,Best Customers
610008077,50,1,0.1556185124,1,1,1,111,Best Customers
610008740,50,1,0.1556185124,1,1,1,111,Best Customers
610009596,50,1,0.1556185124,1,1,1,111,Best Customers
610009783,50,1,0.1556185124,1,1,1,111,Best Customers
610010871,49,1,0.1556185124,1,1,1,111,Best Customers
610011927,5,1,0.1558210285,4,1,2,412,Loyal Customers
610013121,28,2,0.3115465535,2,3,3,233,Others
610013515,9,3,0.468112711,3,3,3,333,Others
610014640,49,1,0.1556185124,1,1,1,111,Best Customers
610015115,49,1,0.1556185124,1,1,1,111,Best Customers
610015421,50,1,0.1556185124,1,1,1,111,Best Customers
610016315,50,1,0.1556185124,1,1,1,111,Best Customers
610019071,6,2,0.3115621269,4,3,3,433,Loyal Customers
610020452,1,26,4.116872483,4,4,4,444,Lost Cheap Customers
610020465,34,3,0.4880057758,2,3,4,234,Others
610023833,0,9,1.407297802,4,4,4,444,Lost Cheap Customers
610024921,7,4,0.6231343752,4,4,4,444,Lost Cheap Customers
610025427,24,2,0.3119136185,2,3,3,233,Others
610031308,50,1,0.1556185124,1,1,1,111,Best Customers
610031427,50,1,0.1556185124,1,1,1,111,Best Customers
610033815,50,1,0.1556185124,1,1,1,111,Best Customers
610036902,49,2,0.3112370249,1,3,3,133,Recent Customers
610037627,43,4,0.628710806,2,4,4,244,Loyal Customers
610041652,31,1,0.1567089159,2,1,3,213,Loyal Customers
610049508,50,1,0.1556185124,1,1,1,111,Best Customers
610057652,50,1,0.1556185124,1,1,1,111,Best Customers
610062927,50,1,0.1556185124,1,1,1,111,Best Customers
610064952,7,24,3.773874511,4,4,4,444,Lost Cheap Customers
610065990,45,2,0.3123659055,2,3,3,233,Others
610068940,50,1,0.1556185124,1,1,1,111,Best Customers
610069827,49,1,0.1556185124,1,1,1,111,Best Customers
610075258,50,1,0.1556185124,1,1,1,111,Best Customers
610075271,14,7,1.093717441,3,4,4,344,Loyal Customers
610075771,7,27,4.244979648,4,4,4,444,Lost Cheap Customers
610077677,50,1,0.1556185124,1,1,1,111,Best Customers
610082490,7,23,3.618049746,4,4,4,444,Lost Cheap Customers
610084540,41,3,0.4686763036,2,3,4,234,Others
610095121,9,25,3.937239177,3,4,4,344,Loyal Customers
610098593,18,1,0.1556185124,3,1,1,311,Almost Lost
610105256,23,4,0.6335131541,2,4,4,244,Loyal Customers
610110106,46,2,0.3115940441,2,3,3,233,Others
610110750,50,1,0.1556185124,1,1,1,111,Best Customers
610111431,46,2,0.3115892955,2,3,3,233,Others
610113287,46,3,0.4727218906,2,3,4,234,Others
610113706,0,14,2.20453353,4,4,4,444,Lost Cheap Customers
610114250,46,2,0.3115905266,2,3,3,233,Others
610115681,46,2,0.3115931647,2,3,3,233,Others
610120800,2,1,0.1556185124,4,1,1,411,Lost Customers
610130268,24,4,0.6233631151,2,4,4,244,Loyal Customers
610130900,8,7,1.091911401,3,4,4,344,Loyal Customers
610143350,34,1,0.1556185124,2,1,1,211,Loyal Customers
610152681,22,4,0.6235018855,2,4,4,244,Loyal Customers
610153100,47,1,0.1556185124,1,1,1,111,Best Customers
610153300,49,1,0.1556185124,1,1,1,111,Best Customers
610169256,43,2,0.3114327322,2,3,3,233,Others
610169775,3,6,0.9373198705,4,4,4,444,Lost Cheap Customers
610193237,49,1,0.1556185124,1,1,1,111,Best Customers
610197625,49,1,0.1556185124,1,1,1,111,Best Customers
610197887,49,1,0.1556185124,1,1,1,111,Best Customers
610201943,49,1,0.1556185124,1,1,1,111,Best Customers
610209050,49,1,0.1556185124,1,1,1,111,Best Customers
610217618,49,1,0.1556185124,1,1,1,111,Best Customers
610218881,49,1,0.1556185124,1,1,1,111,Best Customers
610220531,32,1,0.1558119711,2,1,2,212,Loyal Customers
610224700,49,1,0.1556185124,1,1,1,111,Best Customers
610225743,49,1,0.1556185124,1,1,1,111,Best Customers
610226006,15,1,0.1559937344,3,1,2,312,Loyal Customers
610226150,49,1,0.1556185124,1,1,1,111,Best Customers
610226281,27,5,0.779089245,2,4,4,244,Loyal Customers
610226343,49,1,0.1556185124,1,1,1,111,Best Customers
610226812,49,1,0.1556185124,1,1,1,111,Best Customers
610227781,20,1,0.1562177191,3,1,2,312,Loyal Customers
610228087,49,1,0.1556185124,1,1,1,111,Best Customers
610229243,49,1,0.1556185124,1,1,1,111,Best Customers
610232106,49,1,0.1556185124,1,1,1,111,Best Customers
610232631,45,2,0.3120116334,2,3,3,233,Others
610235168,26,1,0.155969086,2,1,2,212,Loyal Customers
610236006,46,2,0.3116520817,2,3,3,233,Others
610236231,49,1,0.1556185124,1,1,1,111,Best Customers
610238662,49,1,0.1556185124,1,1,1,111,Best Customers
610239531,40,3,0.4686575082,2,3,4,234,Others
610239800,46,2,0.3118737678,2,3,3,233,Others
610240756,49,1,0.1556185124,1,1,1,111,Best Customers
610241225,49,1,0.1556185124,1,1,1,111,Best Customers
610241512,49,1,0.1556185124,1,1,1,111,Best Customers
610244500,0,4,0.6232223298,4,4,4,444,Lost Cheap Customers
610244537,49,1,0.1556185124,1,1,1,111,Best Customers
610244625,49,1,0.1556185124,1,1,1,111,Best Customers
610245181,35,2,0.3122295383,2,3,3,233,Others
610245412,48,2,0.3112370249,1,3,3,133,Recent Customers
610246043,43,2,0.3114809068,2,3,3,233,Others
610246718,49,1,0.1556185124,1,1,1,111,Best Customers
610247093,49,1,0.1556185124,1,1,1,111,Best Customers
610247212,45,3,0.4686379724,2,3,4,234,Others
610248181,26,2,0.3114462241,2,3,3,233,Others
610248806,3,9,1.408615152,4,4,4,444,Lost Cheap Customers
610249700,49,1,0.1556185124,1,1,1,111,Best Customers
610250225,49,1,0.1556185124,1,1,1,111,Best Customers
610251231,49,1,0.1556185124,1,1,1,111,Best Customers
610251987,49,1,0.1556185124,1,1,1,111,Best Customers
610252225,49,1,0.1556185124,1,1,1,111,Best Customers
610253493,49,1,0.1556185124,1,1,1,111,Best Customers
610253712,49,1,0.1556185124,1,1,1,111,Best Customers
610253925,49,1,0.1556185124,1,1,1,111,Best Customers
610253993,49,1,0.1556185124,1,1,1,111,Best Customers
610254012,49,1,0.1556185124,1,1,1,111,Best Customers
610254231,49,1,0.1556185124,1,1,1,111,Best Customers
610254862,49,1,0.1556185124,1,1,1,111,Best Customers
610255462,15,8,1.319326113,3,4,4,344,Loyal Customers
610255537,49,1,0.1556185124,1,1,1,111,Best Customers
610256287,49,1,0.1556185124,1,1,1,111,Best Customers
610256450,49,1,0.1556185124,1,1,1,111,Best Customers
610257318,32,2,0.3135158381,2,3,3,233,Others
610257743,49,1,0.1556185124,1,1,1,111,Best Customers
610258075,49,1,0.1556185124,1,1,1,111,Best Customers
610258350,0,2,0.3113732198,4,3,3,433,Loyal Customers
610258487,49,1,0.1556185124,1,1,1,111,Best Customers
610258581,13,1,0.1559095798,3,1,2,312,Loyal Customers
610259112,49,1,0.1556185124,1,1,1,111,Best Customers
610259350,49,1,0.1556185124,1,1,1,111,Best Customers
610259356,49,1,0.1556185124,1,1,1,111,Best Customers
610261075,49,1,0.1556185124,1,1,1,111,Best Customers
610261925,49,1,0.1556185124,1,1,1,111,Best Customers
610262000,49,1,0.1556185124,1,1,1,111,Best Customers
610262100,49,1,0.1556185124,1,1,1,111,Best Customers
610262168,49,1,0.1556185124,1,1,1,111,Best Customers
610262525,45,3,0.4678362409,2,3,3,233,Others
610262968,49,1,0.1556185124,1,1,1,111,Best Customers
610263156,49,1,0.1556185124,1,1,1,111,Best Customers
610263293,49,1,0.1556185124,1,1,1,111,Best Customers
610264431,49,1,0.1556185124,1,1,1,111,Best Customers
610265312,43,1,0.155807161,2,1,2,212,Loyal Customers
610265462,49,1,0.1556185124,1,1,1,111,Best Customers
610266306,49,1,0.1556185124,1,1,1,111,Best Customers
610266450,19,2,0.3115235372,3,3,3,333,Others
610266762,49,1,0.1556185124,1,1,1,111,Best Customers
610267843,49,1,0.1556185124,1,1,1,111,Best Customers
610268118,49,1,0.1556185124,1,1,1,111,Best Customers
610268362,49,1,0.1556185124,1,1,1,111,Best Customers
610268612,15,8,1.319309862,3,4,4,344,Loyal Customers
610269143,49,1,0.1556185124,1,1,1,111,Best Customers
610269562,49,1,0.1556185124,1,1,1,111,Best Customers
610270031,49,1,0.1556185124,1,1,1,111,Best Customers
610271156,49,1,0.1556185124,1,1,1,111,Best Customers
610272068,49,1,0.1556185124,1,1,1,111,Best Customers
610272768,49,1,0.1556185124,1,1,1,111,Best Customers
610273368,49,1,0.1556185124,1,1,1,111,Best Customers
610274462,11,2,0.3132312849,3,3,3,333,Others
610274600,49,1,0.1556185124,1,1,1,111,Best Customers
610274931,49,1,0.1556185124,1,1,1,111,Best Customers
610275143,49,1,0.1556185124,1,1,1,111,Best Customers
610275568,49,1,0.1556185124,1,1,1,111,Best Customers
610275750,43,2,0.3115960912,2,3,3,233,Others
610276456,49,1,0.1556185124,1,1,1,111,Best Customers
610276656,49,1,0.1556185124,1,1,1,111,Best Customers
610276956,49,1,0.1556185124,1,1,1,111,Best Customers
610277087,49,1,0.1556185124,1,1,1,111,Best Customers
610277437,49,1,0.1556185124,1,1,1,111,Best Customers
610277456,34,1,0.1558804924,2,1,2,212,Loyal Customers
610277556,49,1,0.1556185124,1,1,1,111,Best Customers
610277825,49,1,0.1556185124,1,1,1,111,Best Customers
610278650,49,1,0.1556185124,1,1,1,111,Best Customers
610278950,49,1,0.1556185124,1,1,1,111,Best Customers
610279362,15,8,1.319324612,3,4,4,344,Loyal Customers
610279568,49,1,0.1556185124,1,1,1,111,Best Customers
610280075,49,1,0.1556185124,1,1,1,111,Best Customers
610280662,49,1,0.1556185124,1,1,1,111,Best Customers
610281287,49,1,0.1556185124,1,1,1,111,Best Customers
610281843,49,1,0.1556185124,1,1,1,111,Best Customers
610281856,49,1,0.1556185124,1,1,1,111,Best Customers
610282812,49,1,0.1556185124,1,1,1,111,Best Customers
610283006,49,1,0.1556185124,1,1,1,111,Best Customers
610283375,49,1,0.1556185124,1,1,1,111,Best Customers
610284643,49,1,0.1556185124,1,1,1,111,Best Customers
610284912,49,1,0.1556185124,1,1,1,111,Best Customers
610286843,49,1,0.1556185124,1,1,1,111,Best Customers
610287531,49,1,0.1556185124,1,1,1,111,Best Customers
610288187,47,2,0.3120351299,1,3,3,133,Recent Customers
610288293,49,1,0.1556185124,1,1,1,111,Best Customers
610288456,49,1,0.1556185124,1,1,1,111,Best Customers
610289387,8,4,0.6255388526,3,4,4,344,Loyal Customers
610289456,49,1,0.1556185124,1,1,1,111,Best Customers
610289468,0,2,0.3123032161,4,3,3,433,Loyal Customers
610289837,0,20,3.125915205,4,4,4,444,Lost Cheap Customers
610290343,7,28,4.407607196,4,4,4,444,Lost Cheap Customers
610290412,15,8,1.319319784,3,4,4,344,Loyal Customers
610290868,49,1,0.1556185124,1,1,1,111,Best Customers
610290875,49,1,0.1556185124,1,1,1,111,Best Customers
610291281,34,2,0.3116444805,2,3,3,233,Others
610291406,49,1,0.1556185124,1,1,1,111,Best Customers
610291575,49,1,0.1556185124,1,1,1,111,Best Customers
610291625,4,2,0.3136098836,4,3,3,433,Loyal Customers
610292181,49,1,0.1556185124,1,1,1,111,Best Customers
610292262,49,1,0.1556185124,1,1,1,111,Best Customers
610293762,49,1,0.1556185124,1,1,1,111,Best Customers
610293775,49,1,0.1556185124,1,1,1,111,Best Customers
610293781,31,1,0.1567048938,2,1,3,213,Loyal Customers
610293831,3,1,0.1556185124,4,1,1,411,Lost Customers
610294887,49,1,0.1556185124,1,1,1,111,Best Customers
610296575,49,1,0.1556185124,1,1,1,111,Best Customers
610296750,2,5,0.7790460057,4,4,4,444,Lost Cheap Customers
610297475,0,2,0.3116010543,4,3,3,433,Loyal Customers
610297700,15,1,0.155821389,3,1,2,312,Loyal Customers
610298200,49,1,0.1556185124,1,1,1,111,Best Customers
610298731,10,9,1.403201277,3,4,4,344,Loyal Customers
610299187,49,1,0.1556185124,1,1,1,111,Best Customers
610299212,1,14,2.180738675,4,4,4,444,Lost Cheap Customers
610299356,33,2,0.3127136071,2,3,3,233,Others
610300950,49,1,0.1556185124,1,1,1,111,Best Customers
610301162,48,2,0.3116239422,1,3,3,133,Recent Customers
610301625,49,1,0.1556185124,1,1,1,111,Best Customers
610301668,0,3,0.4686350952,4,3,4,434,Loyal Customers
610301675,49,1,0.1556185124,1,1,1,111,Best Customers
610301750,49,1,0.1556185124,1,1,1,111,Best Customers
610301956,49,1,0.1556185124,1,1,1,111,Best Customers
610302075,0,1,0.1560052012,4,1,2,412,Loyal Customers
610302081,49,1,0.1556185124,1,1,1,111,Best Customers
610302137,49,1,0.1556185124,1,1,1,111,Best Customers
610303281,48,2,0.3112370249,1,3,3,133,Recent Customers
610303487,49,1,0.1556185124,1,1,1,111,Best Customers
610304656,49,1,0.1556185124,1,1,1,111,Best Customers
610305106,49,1,0.1556185124,1,1,1,111,Best Customers
610306193,46,2,0.3121318592,2,3,3,233,Others
610306225,49,1,0.1556185124,1,1,1,111,Best Customers
610306625,44,2,0.312000856,2,3,3,233,Others
610307300,49,1,0.1556185124,1,1,1,111,Best Customers
610307418,32,2,0.3140605333,2,3,3,233,Others
610307993,0,2,0.3117839853,4,3,3,433,Loyal Customers
610308043,0,10,1.642955254,4,4,4,444,Lost Cheap Customers
610308062,49,1,0.1556185124,1,1,1,111,Best Customers
610308312,49,1,0.1556185124,1,1,1,111,Best Customers
610309118,49,1,0.1556185124,1,1,1,111,Best Customers
610309218,47,2,0.3116243292,1,3,3,133,Recent Customers
610310500,49,1,0.1556185124,1,1,1,111,Best Customers
610310787,49,1,0.1556185124,1,1,1,111,Best Customers
610310862,49,1,0.1556185124,1,1,1,111,Best Customers
610311150,49,1,0.1556185124,1,1,1,111,Best Customers
610311393,49,1,0.1556185124,1,1,1,111,Best Customers
610312612,30,2,0.3154490408,2,3,3,233,Others
610312812,47,2,0.3116735064,1,3,3,133,Recent Customers
610312850,49,1,0.1556185124,1,1,1,111,Best Customers
610313337,49,1,0.1556185124,1,1,1,111,Best Customers
610313575,49,1,0.1556185124,1,1,1,111,Best Customers
610313731,49,1,0.1556185124,1,1,1,111,Best Customers
610313818,3,6,0.972143125,4,4,4,444,Lost Cheap Customers
610314037,49,1,0.1556185124,1,1,1,111,Best Customers
610314875,49,1,0.1556185124,1,1,1,111,Best Customers
610315318,0,4,0.6250950046,4,4,4,444,Lost Cheap Customers
610315481,49,1,0.1556185124,1,1,1,111,Best Customers
610315643,22,1,0.1561664824,2,1,2,212,Loyal Customers
610315843,1,1,0.1558137386,4,1,2,412,Loyal Customers
610316025,45,2,0.3123141184,2,3,3,233,Others
610316181,49,1,0.1556185124,1,1,1,111,Best Customers
610316437,49,1,0.1556185124,1,1,1,111,Best Customers
610317437,35,2,0.311660119,2,3,3,233,Others
610317706,49,1,0.1556185124,1,1,1,111,Best Customers
610318218,49,1,0.1556185124,1,1,1,111,Best Customers
610318368,0,22,3.491838977,4,4,4,444,Lost Cheap Customers
610318418,49,1,0.1556185124,1,1,1,111,Best Customers
610318525,49,1,0.1556185124,1,1,1,111,Best Customers
610318993,49,1,0.1556185124,1,1,1,111,Best Customers
610319075,49,1,0.1556185124,1,1,1,111,Best Customers
610319181,49,1,0.1556185124,1,1,1,111,Best Customers
610319187,49,1,0.1556185124,1,1,1,111,Best Customers
610319668,49,1,0.1556185124,1,1,1,111,Best Customers
610319681,49,1,0.1556185124,1,1,1,111,Best Customers
610319718,17,2,0.3115166958,3,3,3,333,Others
610319862,32,1,0.1556185124,2,1,1,211,Loyal Customers
610319918,49,1,0.1556185124,1,1,1,111,Best Customers
610319925,49,1,0.1556185124,1,1,1,111,Best Customers
610320068,19,1,0.1567523709,3,1,3,313,Loyal Customers
610321075,49,1,0.1556185124,1,1,1,111,Best Customers
610321087,0,29,4.564170539,4,4,4,444,Lost Cheap Customers
610321643,49,1,0.1556185124,1,1,1,111,Best Customers
610321712,49,1,0.1556185124,1,1,1,111,Best Customers
610322281,49,1,0.1556185124,1,1,1,111,Best Customers
610322806,49,1,0.1556185124,1,1,1,111,Best Customers
610323850,49,1,0.1556185124,1,1,1,111,Best Customers
610324837,49,1,0.1556185124,1,1,1,111,Best Customers
610325556,8,6,0.936849007,3,4,4,344,Loyal Customers
610325987,49,1,0.1556185124,1,1,1,111,Best Customers
610326006,4,3,0.4691423087,4,3,4,434,Loyal Customers
610326206,12,3,0.4681507256,3,3,3,333,Others
610326837,46,2,0.3120094526,2,3,3,233,Others
610327031,49,1,0.1556185124,1,1,1,111,Best Customers
610327237,49,1,0.1556185124,1,1,1,111,Best Customers
610327256,49,1,0.1556185124,1,1,1,111,Best Customers
610327437,49,1,0.1556185124,1,1,1,111,Best Customers
610328675,45,2,0.3123541608,2,3,3,233,Others
610328781,5,7,1.104541839,4,4,4,444,Lost Cheap Customers
610329225,45,2,0.3117048431,2,3,3,233,Others
610329500,49,1,0.1556185124,1,1,1,111,Best Customers
610329550,34,3,0.4684749026,2,3,3,233,Others
610331943,6,2,0.312456905,4,3,3,433,Loyal Customers
610332037,49,1,0.1556185124,1,1,1,111,Best Customers
610332137,49,1,0.1556185124,1,1,1,111,Best Customers
610332618,49,1,0.1556185124,1,1,1,111,Best Customers
610332787,49,1,0.1556185124,1,1,1,111,Best Customers
610333081,49,1,0.1556185124,1,1,1,111,Best Customers
610333162,49,1,0.1556185124,1,1,1,111,Best Customers
610333337,20,1,0.1572980856,3,1,3,313,Loyal Customers
610334100,49,1,0.1556185124,1,1,1,111,Best Customers
610334125,49,1,0.1556185124,1,1,1,111,Best Customers
610334637,49,1,0.1556185124,1,1,1,111,Best Customers
610335387,28,2,0.3121075186,2,3,3,233,Others
610336493,49,1,0.1556185124,1,1,1,111,Best Customers
610336968,9,5,0.7820414504,3,4,4,344,Loyal Customers
610338381,49,1,0.1556185124,1,1,1,111,Best Customers
610338550,20,2,0.3125952579,3,3,3,333,Others
610338950,49,1,0.1556185124,1,1,1,111,Best Customers
610339606,49,1,0.1556185124,1,1,1,111,Best Customers
610339743,49,1,0.1556185124,1,1,1,111,Best Customers
610340281,49,1,0.1556185124,1,1,1,111,Best Customers
610340775,28,8,1.247001866,2,4,4,244,Loyal Customers
610341006,41,2,0.3116031718,2,3,3,233,Others
610341131,49,2,0.3112370249,1,3,3,133,Recent Customers
610342593,49,1,0.1556185124,1,1,1,111,Best Customers
610342812,22,2,0.3118170756,2,3,3,233,Others
610342918,49,1,0.1556185124,1,1,1,111,Best Customers
610343075,3,28,4.405563495,4,4,4,444,Lost Cheap Customers
610343118,49,1,0.1556185124,1,1,1,111,Best Customers
610343918,49,1,0.1556185124,1,1,1,111,Best Customers
610344037,49,1,0.1556185124,1,1,1,111,Best Customers
610344312,4,2,0.3114770596,4,3,3,433,Loyal Customers
610344387,5,4,0.6246768665,4,4,4,444,Lost Cheap Customers
610344462,49,1,0.1556185124,1,1,1,111,Best Customers
610345118,49,1,0.1556185124,1,1,1,111,Best Customers
610346475,49,1,0.1556185124,1,1,1,111,Best Customers
610346493,49,1,0.1556185124,1,1,1,111,Best Customers
610346787,49,1,0.1556185124,1,1,1,111,Best Customers
610346943,4,4,0.6242089345,4,4,4,444,Lost Cheap Customers
610347331,49,1,0.1556185124,1,1,1,111,Best Customers
610347412,0,1,0.1560047263,4,1,2,412,Loyal Customers
610347725,40,1,0.1559329268,2,1,2,212,Loyal Customers
610347993,49,1,0.1556185124,1,1,1,111,Best Customers
610348675,49,1,0.1556185124,1,1,1,111,Best Customers
610348825,49,1,0.1556185124,1,1,1,111,Best Customers
610349175,30,2,0.3118154839,2,3,3,233,Others
610351025,49,1,0.1556185124,1,1,1,111,Best Customers
610351168,18,4,0.6231899436,3,4,4,344,Loyal Customers
610351206,49,1,0.1556185124,1,1,1,111,Best Customers
610351243,49,1,0.1556185124,1,1,1,111,Best Customers
610351312,49,1,0.1556185124,1,1,1,111,Best Customers
610351881,49,1,0.1556185124,1,1,1,111,Best Customers
610351950,49,1,0.1556185124,1,1,1,111,Best Customers
610352693,48,2,0.3112370249,1,3,3,133,Recent Customers
610353300,47,2,0.3149286035,1,3,3,133,Recent Customers
610354275,49,1,0.1556185124,1,1,1,111,Best Customers
610354437,49,1,0.1556185124,1,1,1,111,Best Customers
610354637,32,2,0.3116503669,2,3,3,233,Others
610355456,49,1,0.1556185124,1,1,1,111,Best Customers
610355493,48,2,0.3112370249,1,3,3,133,Recent Customers
610355606,49,1,0.1556185124,1,1,1,111,Best Customers
610356481,49,1,0.1556185124,1,1,1,111,Best Customers
610356968,49,1,0.1556185124,1,1,1,111,Best Customers
610357818,47,2,0.3116209348,1,3,3,133,Recent Customers
610358825,48,2,0.3112370249,1,3,3,133,Recent Customers
610359368,49,1,0.1556185124,1,1,1,111,Best Customers
610359506,7,3,0.46762946,4,3,3,433,Loyal Customers
610359587,14,2,0.3114132481,3,3,3,333,Others
610360100,49,1,0.1556185124,1,1,1,111,Best Customers
610360381,22,1,0.1561540413,2,1,2,212,Loyal Customers
610361362,48,2,0.3112370249,1,3,3,133,Recent Customers
610361612,49,1,0.1556185124,1,1,1,111,Best Customers
610363012,49,1,0.1556185124,1,1,1,111,Best Customers
610363862,13,1,0.1561669186,3,1,2,312,Loyal Customers
610364387,49,1,0.1556185124,1,1,1,111,Best Customers
610364443,49,1,0.1556185124,1,1,1,111,Best Customers
610364925,21,3,0.4674406619,3,3,3,333,Others
610365043,22,4,0.6235433029,2,4,4,244,Loyal Customers
610365150,48,1,0.1556185124,1,1,1,111,Best Customers
610365193,49,2,0.3112370249,1,3,3,133,Recent Customers
610365393,49,1,0.1556185124,1,1,1,111,Best Customers
610365487,48,2,0.3112370249,1,3,3,133,Recent Customers
610365931,6,9,1.404725321,4,4,4,444,Lost Cheap Customers
610366318,49,1,0.1556185124,1,1,1,111,Best Customers
610366425,31,1,0.1567933343,2,1,3,213,Loyal Customers
610366787,49,1,0.1556185124,1,1,1,111,Best Customers
610366968,18,2,0.3117804679,3,3,3,333,Others
610367100,49,1,0.1556185124,1,1,1,111,Best Customers
610367987,4,2,0.3116426901,4,3,3,433,Loyal Customers
610368150,28,2,0.31126517,2,3,3,233,Others
610368593,49,1,0.1556185124,1,1,1,111,Best Customers
610369075,35,2,0.3127837798,2,3,3,233,Others
610369950,49,1,0.1556185124,1,1,1,111,Best Customers
610370050,49,1,0.1556185124,1,1,1,111,Best Customers
610370412,49,1,0.1556185124,1,1,1,111,Best Customers
610370931,48,2,0.3112370249,1,3,3,133,Recent Customers
610371468,49,1,0.1556185124,1,1,1,111,Best Customers
610371500,27,2,0.3121995698,2,3,3,233,Others
610371587,49,1,0.1556185124,1,1,1,111,Best Customers
610371625,49,1,0.1556185124,1,1,1,111,Best Customers
610371862,49,1,0.1556185124,1,1,1,111,Best Customers
610371937,49,1,0.1556185124,1,1,1,111,Best Customers
610372293,49,1,0.1556185124,1,1,1,111,Best Customers
610372375,49,1,0.1556185124,1,1,1,111,Best Customers
610372650,49,1,0.1556185124,1,1,1,111,Best Customers
610372862,49,1,0.1556185124,1,1,1,111,Best Customers
610372968,49,1,0.1556185124,1,1,1,111,Best Customers
610373012,14,6,0.9376053001,3,4,4,344,Loyal Customers
610373100,49,1,0.1556185124,1,1,1,111,Best Customers
610373318,4,6,0.9372489806,4,4,4,444,Lost Cheap Customers
610374131,49,1,0.1556185124,1,1,1,111,Best Customers
610374193,7,24,3.777211944,4,4,4,444,Lost Cheap Customers
610374262,48,2,0.3112370249,1,3,3,133,Recent Customers
610374481,49,1,0.1556185124,1,1,1,111,Best Customers
610375156,49,1,0.1556185124,1,1,1,111,Best Customers
610375368,49,1,0.1556185124,1,1,1,111,Best Customers
610376443,49,1,0.1556185124,1,1,1,111,Best Customers
610376993,48,2,0.3112370249,1,3,3,133,Recent Customers
610377637,49,1,0.1556185124,1,1,1,111,Best Customers
610378068,12,2,0.3116426901,3,3,3,333,Others
610378450,49,1,0.1556185124,1,1,1,111,Best Customers
610379200,49,1,0.1556185124,1,1,1,111,Best Customers
610379243,49,1,0.1556185124,1,1,1,111,Best Customers
610380000,4,2,0.3123961766,4,3,3,433,Loyal Customers
610380512,49,1,0.1556185124,1,1,1,111,Best Customers
610380775,22,1,0.1561558404,2,1,2,212,Loyal Customers
610381100,49,1,0.1556185124,1,1,1,111,Best Customers
610381118,49,1,0.1556185124,1,1,1,111,Best Customers
